movieId,title,genres,tmdbId,image_url,year
95163,Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken) ,"['Action', 'Adventure', 'Animation', 'Children']",116776,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/a2oMo9y1WtJsM0EUytKRtZlREE3.jpg,1988
95165,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) ,"['Action', 'Adventure', 'Animation', 'Sci-Fi', 'Thriller']",39100,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/5elbm3iLgGQ6nA5vqUmi9vIojbF.jpg,1990
95167,Brave ,"['Action', 'Adventure', 'Animation', 'Children']",62177,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/L6qqU6Q3k4MmPojncNbT43FSTL.jpg,2012
95170,Beauty and the Beast: The Enchanted Christmas ,"['Animation', 'Children', 'Fantasy', 'Musical']",13313,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/qxtpbcbf6KEIHzLetWZOVGJT2lv.jpg,1997
95175,Front of the Class ,['Drama'],63193,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/mjNuTsesebHjyae8P3etiEXmVc7.jpg,2008
95182,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) ,"['Action', 'Adventure', 'Animation', 'Sci-Fi']",39101,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/fDX4Dp8IKvjBAaEb5MOJrGkxWX0.jpg,1990
95193,Pocahontas II: Journey to a New World  ,"['Adventure', 'Animation', 'Children']",13761,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/gAnmNjw1TCTzS702mj1OwwmXBpM.jpg,1998
95199,What to Expect When You're Expecting ,"['Comedy', 'Drama', 'Romance']",76494,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/WlaRQOeoUfKntGmNsuZDu3r6h6.jpg,2012
95201,To Rome with Love ,['Comedy'],81836,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/qxFFJXEAZWtsfTiRgjOfZg85OMV.jpg,2012
95207,Abraham Lincoln: Vampire Hunter ,"['Action', 'Fantasy', 'Horror', 'Thriller']",72331,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/5dTZylzoBV9qsrub9vYLAZrNkX3.jpg,2012
95218,First Position ,['Documentary'],89874,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/lxbjoxnIlwZuvFw9WcRIgiVvBPp.jpg,2011
95307,Rock of Ages ,"['Comedy', 'Drama', 'Musical', 'IMAX']",80585,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/oVeE2QTUb14jPU2lYEGPE3s8T9j.jpg,2012
95309,Seeking a Friend for the End of the World ,"['Comedy', 'Drama', 'Romance']",88005,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/rBbCwFLyt7Q25yaw2bEOQh7RMG1.jpg,2012
95311,Presto ,"['Animation', 'Children', 'Comedy', 'Fantasy']",13042,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/asmKQG2qhpVM1KD6x5kODAZPmZl.jpg,2008
95313,Jack-Jack Attack ,"['Adventure', 'Animation', 'Children', 'Comedy']",13932,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/30J7SeySVn7pm84x3vejZpenH5M.jpg,2005
95377,One Man Band ,"['Animation', 'Comedy', 'Musical']",13933,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/iYbEYbwoMYI4L6GIr59BR8g7xja.jpg,2005
95441,Ted ,"['Comedy', 'Fantasy']",72105,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/osJNr64CNyGhCzdlg6oHt3a6vNA.jpg,2012
95449,Magic Mike ,"['Drama', 'Romance']",77930,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/ablmn5jnKWRx6BZYGx6FJY3RTKe.jpg,2012
95473,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) ,"['Action', 'Adventure', 'Animation']",39103,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/zJn14ySh0NTZCOIReQZiWE1fkje.jpg,1992
95475,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) ,"['Action', 'Adventure', 'Animation']",24752,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/sN4HyDkBFGtNNg9fm2iETQNUMSt.jpg,1991
95497,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) ,"['Action', 'Adventure', 'Animation']",39104,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/uVJqC187rKxQ1sJsWlKjNfAzeTk.jpg,1992
95499,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) ,"['Action', 'Adventure', 'Animation']",34433,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/6iO8TJCyLI4BiPYOvdwzPV2bhoV.jpg,1993
95508,Cleanskin ,"['Crime', 'Drama', 'Thriller']",95516,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/dgHAFprnEkdD8vFZTFnjoWgmucP.jpg,2012
95510,The Amazing Spider-Man ,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']",1930,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/fSbqPbqXa7ePo8bcnZYN9AHv6zA.jpg,2012
95519,Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu) ,"['Action', 'Adventure', 'Animation', 'Fantasy']",39105,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/iihTK9Af8G1ZzBjkIIAV4qQMkzF.jpg,1993
95543,Ice Age 4: Continental Drift ,"['Adventure', 'Animation', 'Comedy']",57800,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/u7AtlVoHCiwKznUvMqmsc3WWK4q.jpg,2012
95558,Beasts of the Southern Wild ,"['Drama', 'Fantasy']",84175,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/nQJmWekGYlXhezGUb21xFfEfwhH.jpg,2012
95583,Savages ,"['Crime', 'Drama', 'Thriller']",82525,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/5hVMR5dG2f2EgLETewzwXcRbKpD.jpg,2012
95624,The Firm ,['Drama'],31218,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/1fuJJrud26pZ5zoNvkTbV4DOgpQ.jpg,2009
95633,Spirit Camp ,['Horror'],40770,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/wUEKxqSUv7dZwCwfCceCKkcgE0u.jpg,2009
95654,Geri's Game ,"['Animation', 'Children']",13929,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/8PdCk3T9EkcKniUviDogWFCXx28.jpg,1997
95690,Some Guy Who Kills People ,"['Comedy', 'Thriller']",80468,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/3k8CeFdvTOiKaRCnXQ9I7WuazQi.jpg,2011
95717,Treasure Island ,['Adventure'],83191,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/empty,2012
95720,The Watch ,"['Comedy', 'Sci-Fi']",80035,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/gwfgYA9wGpV4QLB0LrcexwfwC19.jpg,2012
95738,The Adventures of Mary-Kate and Ashley: The Case of the Christmas Caper ,"['Children', 'Musical', 'Mystery']",193976,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/empty,1995
95744,2 Days in New York ,['Comedy'],84165,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/tK6G639JfQV36WRr9wTu1D9iZRg.jpg,2012
95761,Killer Joe ,"['Crime', 'Thriller']",73567,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/aoHeuLGLHlmuiBckMShrLrjCoCf.jpg,2011
95771,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai) ,"['Action', 'Adventure', 'Animation']",44251,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/Apnw8FWoPOIsu14d5dvaNZzFSJE.jpg,1994
95780,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) ,"['Action', 'Adventure', 'Animation']",39106,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/A0VKJ6eRIubW6wH4eAwcpQfjoRD.jpg,1994
95796,Anaconda: The Offspring ,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",14863,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/ce2z5H6gS6mc54kpnFj9G0xjH4G.jpg,2008
95839,"Christmas Carol, A ","['Drama', 'Fantasy']",16716,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/oi1NcVDXlFEsdpLp37BJmFbVlg9.jpg,1999
95843,Goodbye Charlie ,"['Comedy', 'Fantasy', 'Romance']",52906,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/9wMcXEe7SDI0L4Y6vl0yRjkcRm6.jpg,1964
95858,For the Birds ,"['Animation', 'Children', 'Comedy']",13930,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/pQsUKZqrWqBYdU8uV8sF9meqLwx.jpg,2000
95873,Ruby Sparks ,"['Comedy', 'Fantasy', 'Romance']",103332,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/sTkrd0PJJA468EHOsv242785sOb.jpg,2012
95875,Total Recall ,"['Action', 'Sci-Fi', 'Thriller']",64635,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/fucmGeZYM4yzqJUnDTc4pKQNCej.jpg,2012
95939,The Angels' Share ,"['Comedy', 'Drama']",103747,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/lzvccQsLYx317x9G0LtPTSjEsT1.jpg,2012
95949,The Immature (Immaturi) ,['Comedy'],56909,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/n97HpLLs6flPoxK1VVPMKN2Bc32.jpg,2011
95965,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) ,"['Action', 'Adventure', 'Animation']",39323,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/docwOsWZuwJKQdwcYJtQPBcg6bm.jpg,1990
96004,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) ,"['Action', 'Adventure', 'Animation']",39324,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/x0FCkSSdOGTA3gC99QayGJH0Dqx.jpg,1993
96007,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) ,"['Action', 'Adventure', 'Animation']",18095,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/reNPMjkPg9f6wgf6kHSSkKjBarL.jpg,1997
96020,Sidewalls (Medianeras) ,['Drama'],76696,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/rpGopOQg2QGZI85QgFwOpKZnND1.jpg,2011
96079,Skyfall ,"['Action', 'Adventure', 'Thriller', 'IMAX']",37724,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/izrHg2UzxG3YXTBcKFaUbYp9LWA.jpg,2012
96084,Hands Over the City (Le mani sulla città) ,['Drama'],58383,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/8Lfcr3qb37UEopM5NlII8D9ZaK6.jpg,1963
96110,The Campaign ,['Comedy'],77953,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/jMWjJ13sFTT07DwjNlqh8VY4sK6.jpg,2012
96114,Brake ,"['Crime', 'Thriller']",85414,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/qKDoK8hUt8fGGXKpvAnt3AQVUvy.jpg,2012
96121,Hope Springs ,"['Comedy', 'Drama']",82696,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/mHEca5NntVHtUPfBiQ3ZVFBRixe.jpg,2012
96150,The Queen of Versailles ,['Documentary'],84327,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/9VxMIPT3nGusKhr8084m26vdeTj.jpg,2012
96281,ParaNorman ,"['Adventure', 'Animation', 'Comedy']",77174,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/9DZPtuYTKYxt6vzHvZ5FLThG4fl.jpg,2012
96283,Diary of a Wimpy Kid: Dog Days ,"['Children', 'Comedy']",82650,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/qt48TcjnJtOORRTYCpQmhtnRBiE.jpg,2012
96373,Broken ,['Drama'],109584,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/cNeDPyJdeV4Gzs3TcVthM8AJYHW.jpg,2012
96411,6 Days to Air: The Making of South Park ,['Documentary'],76360,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/itnA0QZio9kzgI3jy1dTwQfutCg.jpg,2011
96417,Premium Rush ,"['Action', 'Thriller']",49526,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/haP8R490QeEzAJgRHuutIuG8KOG.jpg,2012
96430,The Odd Life of Timothy Green ,"['Comedy', 'Drama', 'Fantasy']",71864,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/wKOLe7Bv9Txtm47WPmwN1iSHKHY.jpg,2012
96432,Lawless ,"['Crime', 'Drama']",82633,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/Ahtzwts22ayviD3LEVslfL4nRWB.jpg,2012
96448,Piranha 3DD (a.k.a. Piranha DD) ,"['Comedy', 'Horror']",71668,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/mv2Ej9WPVWivNvtMTTxgb07c7N9.jpg,2012
96471,Prime Suspect 3 ,"['Crime', 'Drama', 'Mystery']",202043,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/empty,1993
96488,Searching for Sugar Man ,['Documentary'],84334,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/wSCUzU8hzhDzK6ojRBk14mZsq2F.jpg,2012
96518,Prime Suspect 6: The Last Witness ,"['Drama', 'Thriller']",263947,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/empty,2003
96520,Prime Suspect: The Lost Child ,"['Drama', 'Mystery']",215999,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/empty,1995
96530,Conception ,"['Comedy', 'Romance']",83403,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/jUBEmGU3f3ItMInVkCfdWE4NMJJ.jpg,2011
96563,Paradise Lost 3: Purgatory ,['Documentary'],83660,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/QNpVc4FEFcgQs3cwe7XRsxt8gS.jpg,2011
96567,The Words ,"['Drama', 'Romance']",83686,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/aJtPLZS7tlpiQl6pEr8H42K565x.jpg,2012
96588,Pitch Perfect ,"['Comedy', 'Musical']",114150,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/gsFoJk9g8W3zgaipRrrURk7LbiF.jpg,2012
96606,Samsara ,['Documentary'],89708,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/qodkea4k0pNUmNTl5TJO2PdTqgW.jpg,2011
96608,Runaway Brain  ,"['Animation', 'Comedy', 'Sci-Fi']",67166,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/oCAd6uK0xtjGNm4Zy5XQTDzSp7r.jpg,1995
96610,Looper ,"['Action', 'Crime', 'Sci-Fi']",59967,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/sNjL6SqErDBE8OUZlrDLkexfsCj.jpg,2012
96616,That's My Boy ,['Comedy'],87428,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/bwJG8C1alb3a2V7DS0cNPszlob7.jpg,2012
96655,Robot & Frank ,"['Comedy', 'Drama', 'Sci-Fi']",84329,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/602vUwe1GPmaRvcrT3OQWqH1Nm1.jpg,2012
96691,Resident Evil: Retribution ,"['Action', 'Horror', 'Sci-Fi', 'IMAX']",71679,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/ohdUDWVlcbuWphaLu6wS91xdJ73.jpg,2012
96726,Lola Versus ,"['Comedy', 'Romance']",100529,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/fnPAvlWX3HhHC8HlQWKJHgLrwVD.jpg,2012
96728,The Master ,['Drama'],68722,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/rUSjbyvYWN9H4az8xt0tDtU7I6v.jpg,2012
96737,Dredd ,"['Action', 'Sci-Fi']",49049,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/wLx65gtGVnUFCxceHWGszcruCZj.jpg,2012
96811,End of Watch ,"['Crime', 'Drama', 'Thriller']",77016,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/pDeVKQICkcdwwjHxGj0MeS14YJ6.jpg,2012
96815,V/H/S ,"['Horror', 'Thriller']",84348,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/xVGfCaTwVdZt3lFqtOVhTDqmG58.jpg,2012
96821,The Perks of Being a Wallflower ,"['Drama', 'Romance']",84892,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/aKCvdFFF5n80P2VdS7d8YBwbCjh.jpg,2012
96829,The Hunt (Jagten) ,['Drama'],103663,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/jkixsXzRh28q3PCqFoWcf7unghT.jpg,2012
96832,Holy Motors ,"['Drama', 'Fantasy', 'Musical', 'Mystery', 'Sci-Fi']",103328,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/vr5ln88VCliaEiMufIqsXIVyBIB.jpg,2012
96861,Taken 2 ,"['Action', 'Crime', 'Drama', 'Thriller']",82675,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/yzAlcuJhpnxRPjaj7AHBRbNPQCJ.jpg,2012
96917,House at the End of the Street ,"['Horror', 'Thriller']",82505,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/bgHeZ5g7YyxKcwWw1tgyAMy0czy.jpg,2012
96935,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) ,"['Comedy', 'Fantasy', 'Romance']",45397,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/90rfYovk0nBrRmIcG6lxffDhBld.jpg,2002
96945,Love Lasts Three Years (L'amour dure trois ans) ,"['Comedy', 'Drama', 'Romance']",85735,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/eO8O5SwT1bQMHtW6kqEPteMVeiX.jpg,2011
96964,The Tall Man ,"['Crime', 'Drama', 'Mystery']",86597,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/d3UyAGCLLvSsJfj0ciYJSYY0Sl3.jpg,2012
96975,LOL ,"['Comedy', 'Drama', 'Romance']",80271,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/AlnBUoKzzPnczrzzxuh0SYwDa3Z.jpg,2012
97024,Rust and Bone (De rouille et d'os) ,"['Drama', 'Romance']",97365,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/6bcerd7CeQ5y5Dilym1O2C8c8Gl.jpg,2012
97168,Marley ,['Documentary'],90125,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/sL12SuW486PvLQIboVJOMx1AsmS.jpg,2012
97172,Frankenweenie ,"['Animation', 'Comedy', 'Horror', 'IMAX']",62214,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/yGjVbLVdZRBlZTTQVBsj2KUjL1s.jpg,2012
97188,Sinister ,"['Horror', 'Thriller']",82507,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/nzx10sca3arCeYBAomHan4Q6wa1.jpg,2012
97194,The Thing: Terror Takes Shape ,['Documentary'],92171,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/9qIICBLSZ7hAdQ5QrPydyGHojqu.jpg,1998
97225,Hotel Transylvania ,"['Animation', 'Children', 'Comedy']",76492,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/eJGvzGrsfe2sqTUPv5IwLWXjVuR.jpg,2012
97230,Side by Side ,['Documentary'],110354,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/qeeQ7rfTAXNYh4EqqdolFLkNwKM.jpg,2012
97285,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) ,"['Action', 'Crime', 'Mystery']",71723,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/3Jmd0t7p9FvAo59bXLWnnuODyPM.jpg,1960
97304,Argo ,"['Drama', 'Thriller']",68734,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/m5gPWFZFIp4UJFABgWyLkbXv8GX.jpg,2012
97306,Seven Psychopaths ,"['Comedy', 'Crime']",86838,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/eJ1wsiAU6SrC7SW8JGprkOMzDiF.jpg,2012
97328,Liberal Arts ,"['Comedy', 'Drama']",84306,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/4PRmHa3YqOkhzwhuSyhbgEYAG7w.jpg,2012
97470,Catch .44 ,"['Action', 'Drama', 'Thriller']",75736,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/mbDQA2a3H9CbEHr7bDkaqxAGDO1.jpg,2011
97643,[REC]³ 3 Génesis ,"['Horror', 'Thriller']",80280,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/tI1534q0Up7PBcLdXdFerLmIXn3.jpg,2012
97665,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) ,"['Adventure', 'Comedy']",99770,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/rbdGCkvLPxuSvfVwHDK4PmOqmIm.jpg,2012
97701,Paranormal Activity 4 ,"['Horror', 'IMAX']",82990,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/8Devidv1ujbw1uCa1Dn3qVujHTg.jpg,2012
97742,Alex Cross ,"['Action', 'Crime', 'Mystery', 'Thriller']",94348,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/bQYXid9o6nunJBgmmjo6JFIQe1p.jpg,2012
97752,Cloud Atlas ,"['Drama', 'Sci-Fi', 'IMAX']",83542,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/amNMifaMEd0FBOR289OcnRAJjTI.jpg,2012
97757,'Hellboy': The Seeds of Creation ,"['Action', 'Adventure', 'Comedy', 'Documentary', 'Fantasy']",72867,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/358FTzyn2TusjvdqoW0lLMr7KTY.jpg,2004
97785,Silent Hill: Revelation 3D ,"['Horror', 'Mystery', 'Thriller']",61012,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/2JOujdpYUeGg3886gigTAQq0na6.jpg,2012
97836,Here Comes the Boom ,"['Action', 'Comedy']",87826,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/cSPg3ArMIyvg2ao4qptIPWK0B0l.jpg,2012
97858,Mental ,"['Comedy', 'Drama']",126797,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/tqwstYXYKtosbsIHMJdz3FOcCjs.jpg,2012
97860,Killing Them Softly ,"['Crime', 'Drama', 'Thriller']",64689,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/heaz45kpFa4Oa7iLis0OBas68ls.jpg,2012
97866,The Imposter ,['Documentary'],84287,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/ymTcFkG2yN0cOBWzgPG6we9iZzs.jpg,2012
97870,"The Sessions, The (Surrogate) ",['Drama'],113947,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/57o1DBc5DfJXVc8wArAblSbZ8sD.jpg,2012
97904,Smashed ,"['Comedy', 'Drama']",84341,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/d4b2k3bB5C6AC9s3FFZhjZw7rB1.jpg,2012
97913,Wreck-It Ralph ,"['Animation', 'Comedy']",82690,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/zWoIgZ7mgmPkaZjG0102BSKFIqQ.jpg,2012
97921,Silver Linings Playbook ,"['Comedy', 'Drama']",82693,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/y7iOVneBvITlBdhy6tVqXVOa1Js.jpg,2012
97923,Flight ,['Drama'],87502,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/1AjXgBM2lkpG3FLQO0f6AK3Bi1e.jpg,2012
97936,Anna Karenina ,['Drama'],96724,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/2DvjkCbmlg8sbBHZKUZvYPgsT5V.jpg,2012
97938,Life of Pi ,"['Adventure', 'Drama', 'IMAX']",87827,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/mYDKm9HxImm8PRru3KbkHAe1cmk.jpg,2012
97950,The Man with the Iron Fists ,"['Action', 'Adventure', 'Crime']",97430,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/nHgkRj6Igx3QsHmTyF4oAfBjAE7.jpg,2012
97988,The Bay ,"['Horror', 'Sci-Fi', 'Thriller']",123105,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/zNmZ8pCnT5Mln1cw9mKOVl99Pyv.jpg,2012
98061,Himizu ,"['Children', 'Crime', 'Drama']",98631,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/s6T399aAmPNQEK8Uf4MImlQdiil.jpg,2011
98083,Jackass 3.5 ,"['Comedy', 'Documentary']",65851,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/1dXigjDk1XTmwVBtKEB422LxgS.jpg,2011
98122,Indie Game: The Movie ,['Documentary'],80215,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/2B1IqPg97ZhpEov4Fg3si4hI1Kw.jpg,2012
98124,"Batman: The Dark Knight Returns, Part 1 ","['Action', 'Animation', 'Sci-Fi']",123025,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/kkjTbwV1Xnj8wBL52PjOcXzTbnb.jpg,2012
98154,Lincoln ,"['Drama', 'War']",72976,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/oosQMP9sh9LF2xR2eKcQ1iSscWM.jpg,2012
98160,Nature Calls ,['Comedy'],135708,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/xq20qo5gj5eMnDY0bdZDktrLyrl.jpg,2012
98175,Vamps ,"['Comedy', 'Horror', 'Romance']",73935,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/sW4MFTfW88Ii8TyZVD7oprzzhOU.jpg,2012
98203,The Twilight Saga: Breaking Dawn - Part 2 ,"['Adventure', 'Drama', 'Fantasy', 'Romance', 'IMAX']",50620,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/jHE7WUf3FDod8vw3O3twh0JVZun.jpg,2012
98230,10 Years ,"['Comedy', 'Drama', 'Romance']",58547,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/1WjXdp4i2NR9RYGN0t0oy3tkGro.jpg,2011
98239,Red Dawn ,"['Action', 'War']",60747,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/aHdxKDX36NOEYE2NyAyP7ThuAcm.jpg,2012
98243,Rise of the Guardians ,"['Adventure', 'Animation', 'Children', 'Fantasy', 'IMAX']",81188,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/kUBkmlWriPbNMijL2m3LtmPYPTb.jpg,2012
98279,"Fantastic Fear of Everything, A ",['Comedy'],101519,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/sMZyKSo8b47VW1h2zjjGUZIefV1.jpg,2012
98296,Deadfall ,"['Crime', 'Drama', 'Thriller']",97614,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/5ZM6uKhuEzWZD3xklmqKPuvq1Nj.jpg,2012
98361,Byzantium ,"['Drama', 'Fantasy', 'Thriller']",102780,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/6s6vOLSJ1sfF4Xzjdo3CopcL4Ox.jpg,2012
